Company Title,Department Name,Question
엘지전자,R&D(연구개발),창원 LG전자는 힘들기로 유명합니다. 힘들어도 잘 근무할 수 있겠습니까?
엘지전자,기계엔지니어,"자바 조교를 했다고 써있는데, 자바는 잘하는가? 하면서 어려움은 없었는가? 가베지 컬렉션에 대해 설명해봐라."
엘지전자,R&D(연구개발),"친한 친구는 몇 명이며, 친한 친구와 그렇지 않은 친구를 구분하는 기준은 무엇인가요?"
엘지전자,R&D(연구개발),토익점수와 토익스피킹점수가 있는데 회화능력을 '하'로 표시한 이유는 무엇인가요?
엘지전자,연구개발,"흥부와 놀부가 있다고 가정할 때, 당신이라면 누구를 뽑겠나요?"
엘지전자,R&D(연구개발),석사라고 하면 시뮬레이션과 실험을 같이 해서 분석을 해야 하는 것 아닌가요? 왜 실험밖에 없는지 말해줄 수 있나요?
엘지전자,R&D(연구개발),SI단위는 7개가 있습니다. 모두 말해보세요.
여천NCC,설비엔지니어,본인이 수행하셨던 AI프로젝트 설명해보세요. (직무면접)
진학사,전기·전자엔지니어,만약 N사에서 지원자가 지금 받는 연봉보다 2~3배 더 준다면 갈 것인가?
넥슨코리아,웹개발자,db procedure에 대해 아나요?
넥슨코리아,웹개발자,사용한 dbms는?
넥슨코리아,IT-인터넷,IOCP의 쓰레드 선택법은?
넥슨코리아,IT-인터넷,알고리즘 문제 손코딩하고 시간복잡도를 계산해보아라
식회사다스,기계엔지니어,"가장 친한 교수님이 있다면, 그리고 그 교수님이 지원자의 단점을 지적한다면 뭐가 있겠습니까?"
포스코DX,엔지니어링,연맹 예산이 초과된 상황에서 협회별로 합의를 이끌어보세요
포스코DX,엔지니어링,포스코 ICT에서 ict를 포스코 방식으로 해석한다면?
포스코DX,네트워크엔지니어,존경하거나 비판하고 싶은 역사 속 인물이 있으면 자유롭게 얘기해봐라.
포스코DX,IT/인터넷,가장 효율적인 알고리즘과 비효율적인 알고리즘은?
포스코DX,IT설계,"주제: 현재 우리 기업은 교육시스템을 개발하려고 한다. 하지만 전체를 개발을 하기엔 부담스러워 아웃소싱을 하려한다. 6개의 기업이 있으니 장점, 단점을 분석한뒤 하나씩 선택하여 팀원들을 설득하고 한 기업을 최종적으로 정하시오."
계양전기,전장개발,입사 한달만에 퇴사한 직원이 있다면 퇴사 이유가 무엇일지 추론해보세요
굿네이버스인터내셔날,국제구호개발,국제협력사업 중 굿네이버스가 가지는 한국 NGO로서 장점과 단점을 말하고 단점의 해결책을 말해보세요
굿네이버스인터내셔날,국제구호개발,아동보호전문기관의 전문상담원은 3년이 지나면 소진현상이 오는데 구체적 해결방안은 무엇일까요?
교보문고,IT/인터넷,본인이 취득한 자격증과 관련된 능력을 교보문고에서 어떤 점에 적용해 볼 수 있을까요?
현대파워텍,연구개발,3개월 이상 했던 팀프로젝트에 대해 본인의 역할을 말하고 프로젝트 중 문제 상황을 해결했던 경험을 말해보세요
한솔홀딩스,연구개발,"동아리 경험에서의 역할은 무엇이었으며, 문제가 생긴 적은 없었는가? 문제가 생겼다면, 왜 그런 문제가 생겼다고 생각하는가?"
참엔지니어링,CS(FPD장비 CS엔지니어),CS엔지니어와 설비엔지니어와의 차이는 무엇이라고 생각하는가?
참엔지니어링,개발,상사에게 혼나고 있는 당신이 상사에게 대든다면 무슨 상황이겠는가?
참엔지니어링,CS 엔지니어,"CS엔지니어는 출장이 잦으며 야간 근무도 불가피한데, 가족과 중요한 약속이 있다면 어느 쪽을 우선시하겠는가?"
금성백조택,엔지니어링,레미콘 / NATM 공법이란?
엘에스,화학엔지니어,"준비하지 않은 지원동기를 말씀해주시고, 우리회사를 처음 알게된 경로는 무엇인가요?"
대한항공,전기·전자엔지니어,체크리스트를 상세화 하면 간단한 체크리스트를 지키기 더 쉬울지 상세한 체크리스트를 지키기 더 쉬울지 말해봐라
대한항공,전기·전자엔지니어,결함부위 점검을 드론으로 했을 때 문제점을 없는지
대한항공,전기·전자엔지니어,3D 프린터를 활용한 항공기 부품의 품질적인 측면에서의 문제는 어떻게 해결하면 좋겠나?
엔디에스,프로그램 개발,고등학교 때 장래희망이 수학교사였는데 수학이 왜 좋았는지?
엔디에스,프로그램 개발,돌발질문 - 회식자리에서 바로윗 선임과 상사간에 말다툼이 벌어진다면?
엔디에스,프로그램 개발,총 몇군데 이력서를 넣었는지?
코스포영남파워,엔지니어링,배출권거래제란?
코스포영남파워,엔지니어링,신재생에너지와 RPS제도란?
농협정보시스템,전산개발,"농협이 핀테크를 다른 은행보다 먼저 도입 시행 중에 있는데 핀테크에서 무엇이 중요하며, 미래모습은 어떠한가?"
서강대학교,IT/인터넷,"왜 이직하냐, 그 전 회사에서는 뭐가 별로였냐?"
르노코리아,R&D본부>,친환경 자동차에 발표해보아라
현대아이에이치엘,외주개발,협력사 선정 평가시 우선적으로 고려해야할 사항은 무엇인지 말해?맑셀?
이수건설,엔지니어링,"연봉이나 복리후생을 다른 회사와 비교했을 때 상대적 박탈감을 느낀다면, 그 해결책은 무엇이 있을까요?"
이수건설,엔지니어링,콘크리트와 혼화재 종류 및 여름에 사용하는 혼화재는 어떤것이 있습니까?
섹타나인,IT/인터넷,개발가능한 프로그램(TOOL)은?
